Id,OwnerId,IsDeleted,Name,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastViewedDate,LastReferencedDate,nFORCE__App__c,nFORCE__Body__c,nFORCE__Group__c,nFORCE__Icon_Class__c,nFORCE__Is_Hidden__c,nFORCE__Navigation__c,nFORCE__Order__c,nFORCE__Parent_App__c,nFORCE__Screen__c,nFORCE__Toolbar__c,nFORCE__Sub_Navigation__c,nFORCE__Topbar__c,nFORCE__lookupKey__c,nFORCE__Parameters__c,nPortal__Portal_Header_Text__c,nPortal__Portal_Icon_Path__c,nPortal__Portal_Subheader_Text__c,nPortal__Search_Object_Filter__c,nPortal__Search_Object_Type__c,nPortal__Search_Results_Fieldset__c,nPortal__Search_Select_Active_Text__c,nPortal__Search_Select_Text__c,AutorabitExtId__c
"a324T000000PWFwQAO","0054T000000ZYm5QAG","","Document Preparation","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","docprep-csi-consumer","c__GenerateDocumentsCSIConsumer","","n-icon-document","false","nforce__navigation","","","","","nforce__sub_navigation","nretail__summaryheadertopbar","42838684111946077","","","","","","","","","",""
"a324T000000PWFxQAO","0054T000000ZYm5QAG","","Cache Demo Resources","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","action-cachedemo","c__DynamicInitialize","","n-icon-misc19","false","nforce__navigation","","","","","nforce__sub_navigation","nforce__topbar","42147589748222831","","","","","","","","","",""
"a324T000000PWFyQAO","0054T000000ZYm5QAG","","Document Preparation","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","docprep-personal-deposit","c__GenerateDocumentsPersDeposit","","n-icon-loan","false","nforce__navigation","","","","","nforce__sub_navigation","nforce__topbar","42051160959016004","","","","","","","","","",""
"a324T000000PWFzQAO","0054T000000ZYm5QAG","","Document Preparation","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","docprep-business-deposit","c__GenerateDocumentsBusDeposit","","n-icon-loan","false","nforce__navigation","","","","","nforce__sub_navigation","nforce__topbar","42049499778800670","","","","","","","","","",""
"a324T000000PWG0QAO","0054T000000ZYm5QAG","","Verifications","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","qualifile-deposit","c__QualifileClickable","","n-icon-loan","false","nforce__navigation","","","","","nforce__sub_navigation","nforce__topbar","42376965412281754","","","","","","","","","",""
"a324T000000PWG1QAO","0054T000000ZYm5QAG","","Compliance","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T0000012R0qQAE","","","","Retail-compliance","llc_bi__questionnaire","","","false","nforce__navigation","","","","","nforce__sub_navigation","nretail__summaryheadertopbar","42767126361963209","","","","","","","","","",""
"a324T000000PWG2QAO","0054T000000ZYm5QAG","","Additional Info","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T0000012R0qQAE","","","","dep-ind-kyc","nPORTAL__PortalQuestionnaire","","","false","nPORTAL_ApplicationNavigation","","","","","","nPORTAL__LoanTopbar","42834477593194034","","Tell us more about yourself!","utility-sprite/svg/symbols.svg#identity","Please provide more information","","","","","",""
"a324T000000PWG3QAO","0054T000000ZYm5QAG","","Application","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T0000012R0qQAE","","","","Lease-loan-detail","nretail__applicationdetails","","n-icon-loan","false","nFORCE__navigation","","","a344T000000PEa1QAG","","nFORCE__Blank","nretail__summaryheadertopbar","42964114533881742","","","","","","","","","",""
"a324T000000PWG4QAO","0054T000000ZYm5QAG","","Assets","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T0000012R0qQAE","","","","leasing2","llc_bi__assetcollateral2management","","n-icon-collateral","false","nforce__navigation","","","a344T000000PEb0QAG","","nforce__sub_navigation","nretail__summaryheadertopbar","42789506904220733","","","","","","","","","",""
"a324T000000PWG5QAO","0054T000000ZYm5QAG","","Balloon","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T0000012R0qQAE","","","","optional_balloon_app","nFORCE__ncDataGrid","","","false","nforce__navigation","","","a344T000000PEb4QAG","","nforce__sub_navigation","nretail__summaryheadertopbar","4280716170527455","","","","","","","","","",""
"a324T000000PWG6QAO","0054T000000ZYm5QAG","","Snapshot Treasury","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T0000012R0qQAE","","","","action-test-snapshotTS-route","c__Treasury_Snapshot","","n-icon-add","false","nforce__navigation","","","a344T000000PEb5QAG","","nforce__sub_navigation","nforce__topbar","42593046298216901","","","","","","","","","",""
"a324T000000PWG7QAO","0054T000000ZYm5QAG","","Snapshot Treasury","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T0000012R0qQAE","","","","action-test-snapshotTSWireMan-route","c__Treasury_Snapshot","","n-icon-add","false","nforce__navigation","","","a344T000000PEb6QAG","","nforce__sub_navigation","nforce__topbar","42855577812353466","","","","","","","","","",""
"a324T000000PWG9QAO","0054T000000ZYm5QAG","","Loan Details","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","loan-detail","nforce__kodatagrid","","n-icon-loan","false","nforce__navigation","","","a344T000000PEb7QAG","","nforce__sub_navigation","nforce__topbar","42386061771600222","","","","","","","","","",""
"a324T000000PWGAQA4","0054T000000ZYm5QAG","","Pricing","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","loan-pricing","nforce__kodatagrid","","n-icon-loan","false","nforce__navigation","","","a344T000000PEb8QAG","","nforce__sub_navigation","nforce__topbar","42752552421612439","","","","","","","","","",""
"a324T000000PWGBQA4","0054T000000ZYm5QAG","","Referral","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","referral-information","nforce__kodatagrid","","n-icon-loan","false","nforce__navigation","","","a344T000000PEb9QAG","","nforce__sub_navigation","nforce__topbar","42121621284397634","","","","","","","","","",""
"a324T000000PWGCQA4","0054T000000ZYm5QAG","","Balance Details","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","balance-information","nforce__kodatagrid","","n-icon-loan","false","nforce__navigation","","","a344T000000PEbAQAW","","nforce__sub_navigation","nforce__topbar","42311496034639362","","","","","","","","","",""
"a324T000000PWGDQA4","0054T000000ZYm5QAG","","Booked Details","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","booked-information","nforce__kodatagrid","","n-icon-loan","false","nforce__navigation","","","a344T000000PEbBQAW","","nforce__sub_navigation","nforce__topbar","42365913182446552","","","","","","","","","",""
"a324T000000PWGEQA4","0054T000000ZYm5QAG","","Borrowing Structure","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","borrowing-structure","LLC_BI__BorrowingStructure","","n-icon-relationship","false","nforce__navigation","","","a344T000000PEbCQAW","","nforce__sub_navigation","nforce__topbar","42328881822961248","action_new=loan1.add-entity;action_new_label=Add Entity","","","","","","","","",""
"a324T000000PWGFQA4","0054T000000ZYm5QAG","","Covenants","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","covenants","","","","false","nforce__navigation","","","","","nforce__sub_navigation","nforce__topbar","42804225060055999","","","","","","","","","",""
"a324T000000PWGGQA4","0054T000000ZYm5QAG","","Manage Covenants","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","covenant-management","llc_bi__loancovenantmanagerui","","n-icon-covenant","false","nforce__navigation","","","","","nforce__sub_navigation","nforce__topbar","42153451582959191","","","","","","","","","",""
"a324T000000PWGHQA4","0054T000000ZYm5QAG","","Loan Dashboard","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","dashboard-loan","llc_bi__loan_dashboard","","n-icon-loan","false","nforce__navigation","","","a344T000000PEbDQAW","","nforce__sub_navigation","nforce__topbar","42385273505336017","","","","","","","","","",""
"a324T000000PWGIQA4","0054T000000ZYm5QAG","","CRA Reporting","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","community-reinvestment-act","llc_bi__cra_reporting","","n-icon-treasury_management","false","nforce__navigation","","","a344T000000PEbEQAW","","nforce__sub_navigation","nforce__topbar","42778939562570123","","","","","","","","","",""
"a324T000000PWGJQA4","0054T000000ZYm5QAG","","HMDA","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","hmda-applicants","llc_bi__hmda_applicants","","n-icon-hmda","false","nforce__navigation","","","a344T000000PEbFQAW","","nforce__sub_navigation","nforce__topbar","42955660450481513","","","","","","","","","",""
"a324T000000PWGKQA4","0054T000000ZYm5QAG","","HMDA Loan Information","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","hmda-loan-information","llc_bi__hmda_loan_information","","n-icon-hmda","false","nforce__navigation","","","a344T000000PEbGQAW","","nforce__sub_navigation","nforce__topbar","42599419274413414","","","","","","","","","",""
"a324T000000PWGLQA4","0054T000000ZYm5QAG","","Document Manager","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","tool-unidocman","NDOC__UniversalDocman","","n-icon-misc15","false","nFORCE__Navigation","","","","","nFORCE__Sub_Navigation","nFORCE__Topbar","42202367183603810","","","","","","","","","",""
"a324T000000PWGNQA4","0054T000000ZYm5QAG","","Change Product","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","action-change-product","llc_bi__loanproducts","","n-icon-counter_offer","false","nforce__navigation","","","","","nforce__sub_navigation","nforce__topbar","42901444143429254","","","","","","","","","",""
"a324T000000PWGOQA4","0054T000000ZYm5QAG","","Copy","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","action-copy-loan","llc_bi__loanproducts","","n-icon-copy_loan","false","nforce__navigation","","","","","nforce__sub_navigation","nforce__topbar","42374427663363587","","","","","","","","","",""
"a324T000000PWGQQA4","0054T000000ZYm5QAG","","Decline/Withdraw","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","action-decline-loan","llc_bi__adverseaction","","n-icon-reject","false","nforce__navigation","","","","","nforce__sub_navigation","nforce__topbar","42199722480726109","","","","","","","","","",""
"a324T000000PWGRQA4","0054T000000ZYm5QAG","","Renew/Modify","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","action-renew-modify","llc_bi__loan_renewal_page","","n-icon-link_out","false","nforce__navigation","","","","","nforce__sub_navigation","nforce__topbar","42237449283754404","","","","","","","","","",""
"a324T000000PWGSQA4","0054T000000ZYm5QAG","","Generate Forms","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","action-form-gen","nforms__newformgenerator","","n-icon-generate","false","nFORCE__Navigation","","","","","nFORCE__Sub_Navigation","nFORCE__Topbar","42762858701000593","","","","","","","","","",""
"a324T000000PWGTQA4","0054T000000ZYm5QAG","","Submit For Approval","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","action-submit-approval","llc_bi__loan_approval","","n-icon-submit","false","nforce__navigation","","","","","nforce__sub_navigation","nforce__topbar","42145828788615850","","","","","","","","","",""
"a324T000000PWGUQA4","0054T000000ZYm5QAG","","DocuSign","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","document","llc_bi__docusignreview","","n-icon-generate","false","nforce__navigation","","","","","nforce__sub_navigation","nforce__topbar","42909894160070366","","","","","","","","","",""
"a324T000000PWGVQA4","0054T000000ZYm5QAG","","Status","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","document-status","llc_bi__docusignreview","","n-icon-status","false","nforce__navigation","","","","","nforce__sub_navigation","nforce__topbar","42213828501665289","","","","","","","","","",""
"a324T000000PWGWQA4","0054T000000ZYm5QAG","","Generate","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","document-generate","llc_bi__docusigngenerate","","n-icon-generate","false","nforce__navigation","","","","","nforce__sub_navigation","nforce__topbar","42955297562583348","","","","","","","","","",""
"a324T000000PWGXQA4","0054T000000ZYm5QAG","","Return","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","document-return","llc_bi__docusignreturn","","","false","nforce__navigation","","","","","nforce__sub_navigation","nforce__topbar","42481015293977899","","","","","","","","","",""
"a324T000000PWGeQAO","0054T000000ZYm5QAG","","Loan Dashboard SBA","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","dashboard-sba-loan","llc_bi__loan_dashboard","","n-icon-loan","false","nforce__navigation","","","a344T000000PEbHQAW","","nforce__sub_navigation","nforce__topbar","42501085403977809","","","","","","","","","",""
"a324T000000PWGfQAO","0054T000000ZYm5QAG","","Loan Detail","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","sba-loan-information","nforce__kodatagrid","","n-icon-loan","false","nforce__navigation","","","a344T000000PEbIQAW","","nforce__sub_navigation","nforce__topbar","42576196823399167","","","","","","","","","",""
"a324T000000PWGgQAO","0054T000000ZYm5QAG","","Pricing","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","sba-loan-pricing","nforce__kodatagrid","","n-icon-loan","false","nforce__navigation","","","a344T000000PEbJQAW","","nforce__sub_navigation","nforce__topbar","42688553802281260","","","","","","","","","",""
"a324T000000PWGhQAO","0054T000000ZYm5QAG","","Referral","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","sba-referral-information","nforce__kodatagrid","","n-icon-loan","false","nforce__navigation","","","a344T000000PEbKQAW","","nforce__sub_navigation","nforce__topbar","42439419955192759","","","","","","","","","",""
"a324T000000PWGkQAO","0054T000000ZYm5QAG","","Loan Application","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","sba-application","nforce__kodatagrid","","n-icon-misc5","false","nforce__navigation","","","a344T000000PEbNQAW","","nforce__sub_navigation","nforce__topbar","42815083221306410","","","","","","","","","",""
"a324T000000PWGlQAO","0054T000000ZYm5QAG","","SBA Forms","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","sba-forms","nforce__kodatagrid","","n-icon-misc5","false","nforce__navigation","","","a344T000000PEbNQAW","","nforce__sub_navigation","nforce__topbar","42574244237178070","","","","","","","","","",""
"a324T000000PWGmQAO","0054T000000ZYm5QAG","","SBA Form 159","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","sba-form-159","nforce__kodatagrid","","","false","nforce__navigation","","","a344T000000PEbOQAW","","nforce__sub_navigation","nforce__topbar","42827942770213307","","","","","","","","","",""
"a324T000000PWGnQAO","0054T000000ZYm5QAG","","SBA Form 912","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","sba-account-form-912","nsba__sba_form_contact","","","false","nforce__navigation","","","a344T000000PEbPQAW","","nforce__sub_navigation","nforce__topbar","42226735222982788","","","","","","","","","",""
"a324T000000PWGoQAO","0054T000000ZYm5QAG","","SBA Form 1919","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","sba-form-1919","nforce__kodatagrid","","n-icon-misc5","false","nforce__navigation","","","a344T000000PEbQQAW","","nforce__sub_navigation","nforce__topbar","42413974055944565","","","","","","","","","",""
"a324T000000PWGpQAO","0054T000000ZYm5QAG","","Business Type","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","sba-form-1919A","nforce__kodatagrid","","","false","nforce__navigation","","","a344T000000PEbRQAW","","nforce__sub_navigation","nforce__topbar","42128640607217909","","","","","","","","","",""
"a324T000000PWGqQAO","0054T000000ZYm5QAG","","Previous SBA Loan","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","sba-form-1919B","nforce__kodatagrid","","","false","nforce__navigation","","","a344T000000PEbSQAW","","nforce__sub_navigation","nforce__topbar","42773341717833920","","","","","","","","","",""
"a324T000000PWGrQAO","0054T000000ZYm5QAG","","Conflict of Interest","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","sba-form-1919C","nforce__kodatagrid","","","false","nforce__navigation","","","a344T000000PEbTQAW","","nforce__sub_navigation","nforce__topbar","42266021623051456","","","","","","","","","",""
"a324T000000PWGsQAO","0054T000000ZYm5QAG","","Primary Account","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","sba-form-1919D","nforce__kodatagridlookup","","","false","nforce__navigation","","","a344T000000PEbUQAW","","nforce__sub_navigation","nforce__topbar","42780835679158745","","","","","","","","","",""
"a324T000000PWGtQAO","0054T000000ZYm5QAG","","Contacts","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","sba-form-1919E","nsba__sba_form_contact","","","false","nforce__navigation","","","","","nforce__sub_navigation","nforce__topbar","42016100430655093","","","","","","","","","",""
